 ; ;"RS - QGTC01 - TL - TL ILU - CTO 1-2 ILU RACK�S LACTEOS";"1";"1";"81";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 3-4 ILU RACK�S LACTEOS";"1";"1";"82";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 5-6 ILU RACK�S LACTEOS";"1";"1";"83";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 7-8 ILU RACK�S LACTEOS";"1";"1";"84";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 9-10 ILU RACK�S LACTEOS";"1";"1";"85";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 11-12 ILU RACK�S LACTEOS";"1";"1";"86";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 13-14 ILU RACK�S LACTEOS";"1";"1";"87";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 15 - 16ILU RACK�S LACTEOS";"1";"1";"88";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 17-18 ILU PASILLO";"1";"1";"89";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 19 -20 ILU PASILLO";"1";"1";"90";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 21 -22 ILU PALETS LACTEOS";"1";"1";"91";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 23 -24 ILU PALETS LACTEOS";"1";"1";"92";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TL - TL ILU - CTO 25 -26 ILU RACK�S LACTEOS";"1";"1";"93";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 1-2 ILU CONGELADOS";"1";"1";"94";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 3-4 ILU CONGELADOS";"1";"1";"95";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 5-6 ILU CONGELADOS";"1";"1";"96";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 7-8 ILU CONGELADOS";"1";"1";"97";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 9-10 ILU RACK�S FRUVER";"1";"1";"98";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 11-12 ILU RACK�S FRUVER";"1";"1";"99";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 13-14 ILU RACK�S FRUVER";"1";"1";"100";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 15-16 ILU RACK�S FRUVER";"1";"1";"101";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 17-18 ILU PALETS FRUVER";"1";"1";"102";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 19-20 ILU PALETS FRUVER";"1";"1";"103";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 21-22 ILU PALETS FRUVER";"1";"1";"104";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TF - TL ILU - CTO 23-24 ILU RACK�S FRUVER";"1";"1";"105";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TEF - TL ILU - CTO 1-2 INVERSOR 1 FRUVER";"1";"1";"106";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TEF - TL ILU - CTO 3-4 INVERSOR 2 FRUVER";"1";"1";"107";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TEF - TL ILU - CTO 5 RESERVA EQUIPADA";"1";"1";"108";"";"";"";"DPST-1-6";"Auto"
